id,last_scraped,neighbourhood,neighbourhood_cleansed,city,country,latitude,longitude,price,bathrooms,bedrooms,beds,bed_type,guests_included
4280214,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Beijing,China,39.943740007344815,116.4675107835592,229.0,1.0,1.0,1.0,Real Bed,1
4305365,2019-02-11,Caoqiao,丰台区 / Fengtai,Beijing,China,39.84463681100216,116.35596750228164,135.0,0.5,1.0,1.0,Real Bed,1
4305366,2019-02-11,Caoqiao,丰台区 / Fengtai,Beijing,China,39.849217690320216,116.36280063855207,101.0,0.5,1.0,2.0,Real Bed,1
4319728,2019-02-11,,大兴区 / Daxing,Beijing,China,39.799279339558026,116.48262450346738,169.0,1.0,1.0,1.0,Real Bed,2
4334443,2019-02-11,Xicheng,西城区,Beijing,China,39.92523460210937,116.3698291147576,553.0,1.0,1.0,1.0,Real Bed,1
4408558,2019-02-11,,昌平区,Beijing,China,40.07508943661508,116.3345481199068,148.0,1.0,3.0,2.0,Real Bed,1
4408777,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Chaoyang Qu,China,39.92926948985006,116.4563316115579,310.0,1.0,1.0,1.0,Real Bed,1
4415395,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京市朝阳区,China,39.92012552847933,116.51643013444706,398.0,1.0,1.0,1.0,Real Bed,2
4457180,2019-02-11,Xicheng,西城区,Beijing,China,39.92753282169085,116.37689615045008,465.0,1.0,1.0,1.0,Real Bed,1
4494508,2019-02-11,Dong Si,东城区,Beijing,China,39.92950886359748,116.42210312159736,681.0,1.0,1.0,1.0,Real Bed,2
4585254,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.951645563261216,116.44018195270016,304.0,1.0,1.0,1.0,Real Bed,1
4610554,2019-02-11,Shichahai,西城区,Beijing,China,39.937887504095066,116.38590615552106,479.0,2.0,2.0,4.0,Real Bed,1
4625941,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,40.000038580625954,116.37377587180586,506.0,1.0,2.0,2.0,Real Bed,4
4640119,2019-02-11,Guangqumenwai,东城区,北京,China,39.89325821275794,116.4391575019046,290.0,1.0,1.0,1.0,Real Bed,1
4739385,2019-02-11,Shichahai,东城区,Beijing,China,39.94321383085269,116.39707232687935,263.0,1.0,1.0,1.0,Real Bed,1
4741091,2019-02-11,,丰台区 / Fengtai,Beijing,China,39.89531824794821,116.30978988394251,479.0,1.0,3.0,3.0,Real Bed,1
4746548,2019-02-11,Xicheng,西城区,Beijing,China,39.926141131368674,116.37634187890646,567.0,1.0,1.0,1.0,Real Bed,1
4778028,2019-02-11,Jian Guo Men/Beijing Railway Station,东城区,Beijing,China,39.9161428054808,116.42817224737648,101.0,1.0,1.0,1.0,Real Bed,1
4795169,2019-02-11,ITC,朝阳区 / Chaoyang,Beijing,China,39.91822636396646,116.45349672012298,600.0,1.0,0.0,1.0,Real Bed,1
4812705,2019-02-11,Wudaokou,海淀区,Beijing,China,40.00125516482497,116.31613613884032,128.0,0.5,1.0,2.0,Real Bed,1
4825764,2019-02-11,,通州区 / Tongzhou,Beijing,China,39.750452959779615,116.55946757044946,337.0,1.0,2.0,3.0,Real Bed,1
4826078,2019-02-11,,大兴区 / Daxing,Beijing,China,39.63300964488849,116.32569992639776,3298.0,4.0,9.0,11.0,Real Bed,1
4827732,2019-02-11,Sanlitun,东城区,Beijing,China,39.93842491859146,116.43542299828692,418.0,1.0,0.0,1.0,Real Bed,1
4850257,2019-02-11,Third Road Jucun/Liucun,西城区,Xicheng Qu,China,39.88849462965942,116.34030473144858,128.0,1.0,1.0,1.0,Real Bed,1
4857138,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,40.00201486476975,116.4626728184016,229.0,1.0,1.0,1.0,Real Bed,1
4864988,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.97743243749128,116.362978340456,243.0,1.0,1.0,2.0,Real Bed,2
4878955,2019-02-11,,顺义区 / Shunyi,北京,China,40.03848870018405,116.59472567253664,223.0,1.0,1.0,1.0,Real Bed,1
4899894,2019-02-11,Shichahai,西城区,Beijing,China,39.93632811706184,116.38573964298348,479.0,1.5,2.0,6.0,Real Bed,1
4911685,2019-02-11,,朝阳区 / Chaoyang,ShunYi,China,40.04553563438872,116.59374843027668,1147.0,3.0,6.0,5.0,Real Bed,6
4917080,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,北京,China,39.98306635264713,116.48557423596544,196.0,2.0,1.0,1.0,Real Bed,1
4920411,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.90959572253669,116.49771581159918,256.0,1.0,1.0,1.0,Real Bed,1
4951287,2019-02-11,Wudaokou,海淀区,北京,China,39.990673326027135,116.34226694378027,223.0,0.0,1.0,1.0,Real Bed,1
4982247,2019-02-11,Weigongcun,海淀区,北京市,China,39.95416639558447,116.31049932842978,337.0,1.0,1.0,1.0,Real Bed,1
4990531,2019-02-11,Shichahai,东城区,Beijing,China,39.94278752224346,116.39908214653084,1612.0,1.0,1.0,1.0,Real Bed,1
4995564,2019-02-11,,顺义区 / Shunyi,北京,China,40.154184988046005,116.5501073798866,229.0,0.5,1.0,1.0,Real Bed,1
4998951,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,39.98784838615291,116.4735703862443,1349.0,1.0,1.0,1.0,Real Bed,1
5022725,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.88775959202607,116.46131962183668,202.0,1.0,1.0,1.0,Real Bed,1
5032897,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.9281387686564,116.45772433736212,378.0,1.0,0.0,1.0,Real Bed,1
5063347,2019-02-11,,朝阳区 / Chaoyang,北京市,China,39.88724824048397,116.46829594266524,155.0,2.0,1.0,1.0,Real Bed,1
5069708,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.92786579495698,116.61780388927122,357.0,2.0,1.0,1.0,Real Bed,1
5071177,2019-02-11,Xicheng,西城区,Beijing,China,39.92574940719639,116.3761305280837,270.0,1.0,1.0,1.0,Real Bed,1
5087466,2019-02-11,Qinghe,海淀区,北京,China,40.02806874478089,116.33770023297708,297.0,1.0,2.0,2.0,Real Bed,4
5101112,2019-02-11,,怀柔区 / Huairou,北京,China,40.28641742526252,116.63911950894988,263.0,1.0,1.0,1.0,Real Bed,2
5135190,2019-02-11,Shichahai,东城区,北京,China,39.94819973942768,116.4033289000811,229.0,1.0,1.0,1.0,Real Bed,1
5137146,2019-02-11,Wai Avenue,朝阳区 / Chaoyang,Beijing,China,39.91829828394507,116.45299580321564,648.0,1.0,1.0,1.0,Real Bed,1
5149320,2019-02-11,Shuangjing,朝阳区 / Chaoyang,Beijing,China,39.89574960923937,116.46263506083145,250.0,1.0,1.0,1.0,Real Bed,1
5176288,2019-02-11,,昌平区,北京,China,40.10616522661756,116.41911741004944,250.0,1.0,2.0,2.0,Real Bed,4
5176383,2019-02-11,,昌平区,Beijing,China,40.1009009551934,116.4224395582535,108.0,0.5,1.0,1.0,Real Bed,1
5177323,2019-02-11,,昌平区,Beijing,China,40.10208600010563,116.4246440116866,74.0,0.5,1.0,1.0,Real Bed,1
5177578,2019-02-11,,昌平区,Beijing,China,40.10165507858618,116.37122016991808,67.0,1.0,1.0,1.0,Real Bed,1
5234607,2019-02-11,Xicheng,西城区,北京,China,39.92562767461764,116.37146290018735,580.0,1.0,1.0,1.0,Real Bed,1
5257726,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,朝阳区,China,39.96164703858922,116.45274316711804,803.0,2.0,2.0,2.0,Real Bed,6
5257727,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,北京市,China,39.960316446988855,116.45276916868572,722.0,1.0,2.0,2.0,Real Bed,4
5262411,2019-02-11,Shuangjing,朝阳区 / Chaoyang,Beijing,China,39.89957904392839,116.47442957118363,357.0,1.0,1.0,1.0,Real Bed,1
5281548,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.927648548019285,116.61552097540934,216.0,1.0,1.0,1.0,Real Bed,1
5313865,2019-02-11,Sanlitun,东城区,Beijing,China,39.938302118959726,116.4368235532514,418.0,1.0,0.0,1.0,Real Bed,1
5320059,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,39.98871601291788,116.48429285122204,526.0,2.0,2.0,3.0,Real Bed,4
5354823,2019-02-11,Shuangjing,朝阳区 / Chaoyang,Beijing,China,39.89555582646091,116.46641457629433,1012.0,2.0,2.0,2.0,Real Bed,1
5355394,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.94020289206784,116.44077244007204,418.0,1.0,1.0,2.0,Real Bed,2
5433892,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.91897933364313,116.51827708032673,297.0,1.0,1.0,1.0,Real Bed,1
5473522,2019-02-11,Wukesong,海淀区,北京,China,39.91927174497863,116.28141842856182,587.0,1.0,1.0,1.0,Real Bed,1
5491823,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.89969807731669,116.493310658686,391.0,1.0,1.0,1.0,Real Bed,1
5500096,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Beijing,China,39.9343568690116,116.46925417904886,2563.0,3.0,3.0,3.0,Real Bed,4
5512411,2019-02-11,Wai Avenue,朝阳区 / Chaoyang,朝阳区,China,39.91842762603361,116.453212526045,648.0,1.0,1.0,2.0,Real Bed,1
5513165,2019-02-11,,朝阳区 / Chaoyang,Chaoyang Qu,China,39.87309698166961,116.44696178686152,701.0,1.0,2.0,4.0,Real Bed,1
5517546,2019-02-11,Zhuang,朝阳区 / Chaoyang,Beijing,China,39.90886475382417,116.5723084402392,337.0,1.0,1.0,1.0,Real Bed,1
5517598,2019-02-11,Foreign Trade,朝阳区 / Chaoyang,Beijing,China,39.98349791350374,116.43623594996244,499.0,1.0,2.0,2.0,Real Bed,4
5517711,2019-02-11,,海淀区,Beijing,China,40.05692210281213,116.1655282446072,142.0,1.0,1.0,1.0,Real Bed,1
5539207,2019-02-11,,朝阳区 / Chaoyang,朝阳区,China,39.87876508540232,116.44900818815906,641.0,1.0,2.0,3.0,Real Bed,1
5571880,2019-02-11,Weigongcun,海淀区,Beijing,China,39.96674828417135,116.32758330052576,499.0,1.0,1.0,1.0,Real Bed,1
5572523,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京市,China,39.918334534059824,116.51758991560682,88.0,1.5,1.0,1.0,Real Bed,1
5573471,2019-02-11,Caoqiao,丰台区 / Fengtai,丰台区,China,39.85103700513375,116.37036511243478,169.0,1.0,2.0,1.0,Real Bed,1
5577084,2019-02-11,Chaoyang,通州区 / Tongzhou,Beijing,China,39.90377260114615,116.6292179543683,465.0,1.0,2.0,2.0,Real Bed,1
5594254,2019-02-11,Caoqiao,丰台区 / Fengtai,丰台区,China,39.85233803037625,116.36960834835884,155.0,1.0,1.0,1.0,Real Bed,1
5608398,2019-02-11,Zuojiazhuang,朝阳区 / Chaoyang,Beijing,China,39.963091736886845,116.43308530454954,378.0,1.0,1.0,2.0,Real Bed,1
5611781,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.53813605862014,116.65538197455784,1801.0,4.0,5.0,7.0,Real Bed,1
5622017,2019-02-11,Shichahai,西城区,Beijing,China,39.94778403451804,116.38407257347257,202.0,1.0,1.0,1.0,Real Bed,2
5631410,2019-02-11,,房山区,Fangshan Qu,China,39.76549595960925,116.18162467146536,236.0,1.5,2.0,3.0,Real Bed,3
5644182,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.871947190804654,116.46838732163924,202.0,0.5,1.0,1.0,Real Bed,1
5646828,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.93085981945368,116.44357615470147,452.0,1.0,1.0,1.0,Real Bed,1
5654076,2019-02-11,,昌平区,Beijing,China,40.10252250539492,116.40613380319542,1578.0,2.0,5.0,9.0,Real Bed,8
5687029,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.98580480987442,116.51353409947524,3001.0,1.0,1.0,1.0,Real Bed,1
5692310,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.92712142063883,116.4377286530678,398.0,1.0,1.0,1.0,Real Bed,1
5709715,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.9748295394956,116.36691683917005,695.0,1.0,3.0,3.0,Real Bed,1
5714531,2019-02-11,,大兴区 / Daxing,Beijing,China,39.80123777065173,116.50499646073416,128.0,1.0,1.0,2.0,Real Bed,1
5722344,2019-02-11,,东城区,Pékin,China,39.89407602405031,116.4319927448737,425.0,1.0,2.0,2.0,Real Bed,2
5740388,2019-02-11,Dongzhimen,东城区,Beijing,China,39.941792933383645,116.42854636595108,88.0,1.0,1.0,1.0,Airbed,1
5741741,2019-02-11,Dongzhimen,东城区,Beijing,China,39.940060777997694,116.42439268220647,202.0,1.0,1.0,1.0,Real Bed,1
5741800,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.095420150552414,116.51658763576772,202.0,1.0,1.0,1.0,Real Bed,1
5768441,2019-02-11,Dong Si,东城区,Beijing,China,39.9288579267431,116.43123832119652,88.0,1.0,1.0,4.0,Real Bed,1
5777349,2019-02-11,Haidian,海淀区,北京,China,39.89111881315591,116.29944180544076,587.0,1.5,1.0,2.0,Real Bed,1
5777362,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.908690132024766,116.57899103711908,283.0,1.0,1.0,1.0,Real Bed,1
5778638,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,40.00885228840544,116.5303875758524,182.0,1.0,1.0,1.0,Real Bed,1
5796657,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.89303835355687,116.46988167996965,81.0,1.0,1.0,1.0,Real Bed,1
5816135,2019-02-11,Shichahai,东城区,Beijing,China,39.94388918885012,116.39473685928536,88.0,2.0,1.0,10.0,Real Bed,1
5828761,2019-02-11,Shuangjing,朝阳区 / Chaoyang,Beijing,China,39.89899530826527,116.45695262456658,229.0,1.0,1.0,1.0,Real Bed,1
5839731,2019-02-11,Wangfujing/Dongdan,东城区,Beijing,China,39.92375818198434,116.42087665555748,600.0,1.0,1.0,1.0,Real Bed,1
5841968,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.99334768035274,116.4062224772714,357.0,1.0,1.0,3.0,Real Bed,4
5863936,2019-02-11,Beiyuan,朝阳区 / Chaoyang,Beijing,China,40.03890163102259,116.41870317564651,202.0,1.0,2.0,1.0,Real Bed,2
5875406,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.97146324267069,116.37321066163577,486.0,1.0,2.0,2.0,Real Bed,1
5876210,2019-02-11,Wangjing,朝阳区 / Chaoyang,Beijing,China,39.98956033229547,116.4793797063512,465.0,2.0,1.0,2.0,Real Bed,2
5887641,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Beijing,China,39.94528424223474,116.4675840224033,243.0,1.0,1.0,1.0,Real Bed,1
5894312,2019-02-11,Peace,朝阳区 / Chaoyang,北京市,China,39.96274571287727,116.41805523085333,236.0,1.0,1.0,1.0,Real Bed,1
5905794,2019-02-11,Sanlitun,朝阳区 / Chaoyang,北京市,China,39.93445318870526,116.44396026613528,648.0,1.0,1.0,1.0,Real Bed,1
5912245,2019-02-11,,昌平区,Beijing,China,40.06704983314033,116.30761481165896,162.0,1.0,1.0,1.0,Real Bed,1
5953887,2019-02-11,,大兴区 / Daxing,北京,China,39.68444250840667,116.31377401800084,277.0,1.0,1.0,1.0,Real Bed,2
5982248,2019-02-11,Bei Tai Ping Zhuang,朝阳区 / Chaoyang,Beijing,China,39.97489770881129,116.37719011370616,540.0,1.0,1.0,1.0,Real Bed,2
5982385,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.944800547099945,116.44423363761516,182.0,1.0,1.0,1.0,Real Bed,1
5993502,2019-02-11,Wai Avenue,朝阳区 / Chaoyang,Beijing,China,39.91664210649547,116.45058643694468,357.0,1.0,1.0,1.0,Real Bed,1
6006911,2019-02-11,Sanlitun,朝阳区 / Chaoyang,北京,China,39.93322348213954,116.44377988436914,600.0,1.0,1.0,1.0,Real Bed,1
6019307,2019-02-11,,延庆县 / Yanqing,Yanqing Qu,China,40.53634168816664,116.02317307383748,398.0,1.0,2.0,2.0,Real Bed,1
6058402,2019-02-11,,大兴区 / Daxing,Beijing,China,39.80550683947099,116.48954288790632,196.0,1.0,1.0,1.0,Real Bed,1
6067156,2019-02-11,Haidian,海淀区,Beijing,China,39.93099617023919,116.29437990852612,189.0,1.0,1.0,1.0,Real Bed,1
6073229,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Beijing,China,39.943189666218586,116.46836561843544,337.0,1.0,1.0,1.0,Real Bed,1
6086159,2019-02-11,Wudaokou,海淀区,Beijing,China,40.01105375631252,116.3508533210622,600.0,1.0,2.0,2.0,Real Bed,4
6094759,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Beijing,China,39.944917700185385,116.4745988312947,310.0,2.0,1.0,1.0,Real Bed,1
6095652,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Chaoyang Qu,China,39.86993159933584,116.47084757659424,101.0,1.0,1.0,1.0,Real Bed,1
6115173,2019-02-11,Wangjing,朝阳区 / Chaoyang,北京,China,40.00055110629036,116.46579787477614,182.0,1.0,1.0,1.0,Real Bed,1
6121324,2019-02-11,Zhuang,朝阳区 / Chaoyang,Beijing,China,39.90928297171211,116.5573675338018,128.0,1.0,1.0,1.0,Real Bed,1
6130218,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,39.909788571223245,116.51075949817128,101.0,2.0,1.0,2.0,Real Bed,1
6134230,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,Beijing Shi,China,39.984744856583006,116.48840899511288,1497.0,2.0,3.0,4.0,Real Bed,1
6142103,2019-02-11,Wangjing,朝阳区 / Chaoyang,Chaoyang,China,39.99530388590832,116.48649560381814,472.0,1.0,1.0,1.0,Real Bed,1
6190598,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京市,China,39.87045636571525,116.45170501351414,189.0,1.0,1.0,1.0,Real Bed,1
6202834,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,Beijing,China,39.99075997821858,116.49775092636705,256.0,1.0,1.0,1.0,Real Bed,1
6203040,2019-02-11,Wudaokou,海淀区,北京,China,39.99965388389252,116.32519646724988,115.0,2.0,1.0,4.0,Real Bed,1
6203323,2019-02-11,Wudaokou,海淀区,北京,China,39.9999586206992,116.32347910084243,135.0,2.5,1.0,4.0,Real Bed,1
6207089,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.86669077749591,116.42401834929522,796.0,1.0,1.0,2.0,Real Bed,1
6215542,2019-02-11,Jiuxianqiao,朝阳区 / Chaoyang,Beijing,China,39.99214429331776,116.49840417077893,297.0,2.0,1.0,1.0,Real Bed,1
6223892,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.863680539336094,116.42856960063804,688.0,1.0,1.0,1.0,Real Bed,1
6232044,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.86477267832075,116.42995838428628,796.0,1.0,1.0,2.0,Real Bed,1
6234168,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Beijing,China,39.882739865937246,116.6008257120042,101.0,4.0,1.0,1.0,Real Bed,1
6243028,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.8648284968054,116.42967822020688,789.0,1.0,1.0,2.0,Real Bed,1
6243357,2019-02-11,Fang Zhuang,丰台区 / Fengtai,Beijing,China,39.8648159282756,116.42269733473648,789.0,1.0,1.0,2.0,Real Bed,1
6243409,2019-02-11,Temple of Heaven,东城区,Beijing,China,39.88721704914457,116.42782182271483,985.0,1.0,1.0,2.0,Real Bed,1
6262650,2019-02-11,Fengtai,石景山区,Beijing,China,39.8954590569836,116.22858862506828,182.0,1.0,1.0,1.0,Real Bed,1
6279324,2019-02-11,Sanlitun,东城区,Beijing,China,39.94025447450928,116.43579833454828,418.0,1.0,0.0,1.0,Real Bed,1
6284382,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.37489714161727,116.54760388980328,621.0,1.0,1.0,2.0,Real Bed,1
6285144,2019-02-11,Zhuang,朝阳区 / Chaoyang,朝阳区,China,39.908644112261165,116.5716295984763,337.0,1.0,1.0,1.0,Real Bed,1
6285956,2019-02-11,,大兴区 / Daxing,北京,China,39.764160316157685,116.32955918992891,243.0,1.0,1.0,2.0,Real Bed,2
6292853,2019-02-11,,怀柔区 / Huairou,Beijing,China,40.37498245383734,116.5479780929094,432.0,1.0,1.0,2.0,Real Bed,1
6293257,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.12781998942984,116.82464603298712,297.0,1.0,1.0,1.0,Real Bed,1
6293274,2019-02-11,,顺义区 / Shunyi,顺义区,China,40.12126884635308,116.8266662954497,2003.0,5.0,8.0,13.0,Real Bed,1
6299067,2019-02-11,Beiyuan,昌平区,Beijing,China,40.06208124102061,116.4276919250343,297.0,8.0,2.0,2.0,Real Bed,1
6300290,2019-02-11,Chaoyang,朝阳区 / Chaoyang,Chaoyang Qu,China,39.877887465059885,116.49376742440586,1147.0,1.0,1.0,1.0,Real Bed,1
6305394,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,39.90948401777994,116.47697685119692,290.0,1.0,1.0,1.0,Real Bed,1
6307995,2019-02-11,,朝阳区 / Chaoyang,Chaoyang Qu,China,40.031040493045865,116.43910928174726,735.0,2.0,3.0,3.0,Real Bed,1
6317579,2019-02-11,Dongzhimen,东城区,Beijing,China,39.933799888957,116.41342520450492,216.0,1.0,1.0,1.0,Real Bed,1
6320554,2019-02-11,,朝阳区 / Chaoyang,Beijing,China,39.9246913382376,116.61582707600576,61.0,1.0,1.0,1.0,Real Bed,1
6328369,2019-02-11,Haidian,西城区,北京,China,39.932653333763504,116.32748179828094,371.0,1.0,1.0,1.0,Real Bed,1
6333514,2019-02-11,Dong Si,东城区,Beijing,China,39.92811262524079,116.40945715840944,297.0,1.0,1.0,1.0,Real Bed,2
6363475,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.128112651077615,116.5896775735144,330.0,1.0,1.0,1.0,Real Bed,1
6366266,2019-02-11,Shichahai,东城区,Beijing,China,39.9438334643467,116.39414605988163,169.0,1.0,1.0,1.0,Real Bed,1
6368255,2019-02-11,Bei Tai Ping Zhuang,海淀区,Beijing,China,39.972324765363695,116.37239939213222,337.0,1.0,2.0,1.0,Real Bed,1
6368283,2019-02-11,Bei Tai Ping Zhuang,朝阳区 / Chaoyang,Beijing,China,39.98070524170404,116.37801525894564,587.0,1.0,2.0,3.0,Real Bed,1
6384359,2019-02-11,Shichahai,东城区,Beijing,China,39.93639578477868,116.40711453759032,776.0,1.0,2.0,2.0,Real Bed,2
6392123,2019-02-11,,顺义区 / Shunyi,Beijing,China,40.127650057338485,116.59183285340607,297.0,1.0,1.0,1.0,Real Bed,1
6430022,2019-02-11,Suzhouqiao,海淀区,Beijing,China,39.96722475158255,116.29993013119896,229.0,1.0,1.0,1.0,Real Bed,1
6438811,2019-02-11,,朝阳区 / Chaoyang,朝阳,China,39.924132602352536,116.5647333456558,202.0,1.0,1.0,1.0,Real Bed,1
6453277,2019-02-11,Chaoyang Park/Tuan Jie Hu,朝阳区 / Chaoyang,Beijing,China,39.92489785135183,116.47523836424914,256.0,1.0,1.0,1.0,Real Bed,1
6454423,2019-02-11,Jinsong/Panjiayuan,朝阳区 / Chaoyang,Beijing,China,39.88557490051125,116.4613900533262,162.0,1.0,1.0,1.0,Real Bed,1
6472338,2019-02-11,Shilipu,朝阳区 / Chaoyang,Beijing,China,39.9315904120718,116.49664615448482,216.0,1.0,1.0,1.0,Pull-out Sofa,1
6481422,2019-02-11,Third Road Jucun/Liucun,丰台区 / Fengtai,Fengtai Qu,China,39.84995718983364,116.33305668295176,270.0,1.0,1.0,1.0,Real Bed,2
6517740,2019-02-11,Chaoyang,朝阳区 / Chaoyang,北京,China,39.91361688991999,116.53930149067438,4998.0,6.0,6.0,6.0,Real Bed,1
6545051,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.933294708740384,116.43920862924308,479.0,1.0,2.0,2.0,Real Bed,1
6562524,2019-02-11,Wudaokou,海淀区,Beijing,China,39.99519960402049,116.32175310917576,135.0,1.5,1.0,4.0,Real Bed,1
6578563,2019-02-11,Zhongguancun,海淀区,Beijing,China,39.96967429309683,116.30714642911389,162.0,1.0,1.0,1.0,Real Bed,1
6591566,2019-02-11,Sanlitun,朝阳区 / Chaoyang,Beijing,China,39.9339381510778,116.46083974925398,196.0,1.0,1.0,1.0,Real Bed,1
6596814,2019-02-11,Xicheng,东城区,Beijing,China,39.925973884555056,116.39673156197,796.0,1.0,1.0,2.0,Real Bed,2
6602344,2019-02-11,,昌平区,北京,China,40.104284213631885,116.40800133493028,1578.0,3.0,3.0,7.0,Real Bed,7
6616745,2019-02-11,Sanlitun,东城区,Beijing,China,39.93930789687136,116.43427238828563,398.0,1.0,1.0,1.0,Real Bed,2
6619374,2019-02-11,,延庆县 / Yanqing,Beijing,China,40.44628145197246,116.0987934464433,2300.0,4.0,4.0,4.0,Real Bed,1
6622351,2019-02-11,Dongcheng,东城区,Beijing,China,39.92916694311657,116.4034395762886,580.0,1.0,1.0,1.0,Real Bed,1
6646968,2019-02-11,Beiyuan,朝阳区 / Chaoyang,北京,China,40.02942695001818,116.4181406174482,229.0,1.0,1.0,1.0,Real Bed,1
6670006,2019-02-11,Shilipu,朝阳区 / Chaoyang,北京市,China,39.91815917684917,116.49079403657976,479.0,1.0,1.0,1.0,Real Bed,2
